step,r_s,tau,elocal,ke,pot,acceptance
2296,4,0.2,-1.4380236394292287,-0.614688348639076,-0.8233352907901529,0.778
2297,4,0.2,-1.4379589491228904,-0.6148470443483195,-0.8231119047745711,0.8
2298,4,0.2,-1.4330696389598996,-0.6172797861040462,-0.8157898528558531,0.804
2299,4,0.2,-1.4331305568548505,-0.6174019357945738,-0.8157286210602768,0.79
2300,4,0.2,-1.4365416578143217,-0.6182990600391987,-0.8182425977751229,0.808
2301,4,0.2,-1.439979649514063,-0.6177256866517727,-0.8222539628622906,0.806
2302,4,0.2,-1.4379301956566481,-0.6165986506691549,-0.8213315449874932,0.744
2303,4,0.2,-1.4382267202766439,-0.6166169278202454,-0.8216097924563988,0.802
2304,4,0.2,-1.4390456890642613,-0.6166215644154774,-0.8224241246487839,0.784
2305,4,0.2,-1.4408497665643067,-0.6164479342570196,-0.8244018323072871,0.796
2306,4,0.2,-1.4401167449183936,-0.6153650455129371,-0.8247516994054566,0.812
2307,4,0.2,-1.440230979548122,-0.6152041888147521,-0.8250267907333699,0.772
2308,4,0.2,-1.4409074254422924,-0.6155029648729379,-0.8254044605693545,0.77
2309,4,0.2,-1.4373152240351406,-0.6142767357710366,-0.823038488264104,0.82
2310,4,0.2,-1.4389906176058578,-0.6142003289189597,-0.8247902886868981,0.766
2311,4,0.2,-1.4413843220955995,-0.6140922558087423,-0.8272920662868574,0.766
2312,4,0.2,-1.4419590988571345,-0.6137922671700141,-0.8281668316871201,0.802
2313,4,0.2,-1.4425337687718744,-0.613631295222067,-0.8289024735498075,0.78
2314,4,0.2,-1.4427386025441447,-0.6142149168378976,-0.8285236857062473,0.774
2315,4,0.2,-1.4411115783942816,-0.6128589243588487,-0.8282526540354331,0.754
2316,4,0.2,-1.4416159779150879,-0.6124846478373988,-0.8291313300776892,0.79
2317,4,0.2,-1.4419442303280015,-0.6122560276493216,-0.8296882026786798,0.794
2318,4,0.2,-1.441027669639941,-0.6129891376142375,-0.8280385320257035,0.808
2319,4,0.2,-1.4386545945856728,-0.6122281014803986,-0.8264264931052742,0.774
2320,4,0.2,-1.4369507912086084,-0.6129899746606484,-0.8239608165479599,0.798
2321,4,0.2,-1.439133899516512,-0.6132804755878851,-0.8258534239286266,0.762
2322,4,0.2,-1.4396250359297769,-0.6141040515747056,-0.8255209843550715,0.786
2323,4,0.2,-1.4398813293600838,-0.6141397671604518,-0.8257415621996322,0.79
2324,4,0.2,-1.43871087570157,-0.6131464913421207,-0.8255643843594493,0.774
2325,4,0.2,-1.4341562694292516,-0.6118854668806282,-0.8222708025486235,0.762
2326,4,0.2,-1.4347548014266782,-0.612123049137522,-0.8226317522891561,0.786
2327,4,0.2,-1.4349594469394376,-0.6134710707000408,-0.8214883762393967,0.796
2328,4,0.2,-1.4344020077981383,-0.6121808863506244,-0.8222211214475139,0.778
2329,4,0.2,-1.4351188833280053,-0.611562459086058,-0.8235564242419474,0.796
2330,4,0.2,-1.4301419501941528,-0.6116074443116966,-0.8185345058824562,0.808
2331,4,0.2,-1.4330106447606799,-0.6127611770259848,-0.8202494677346951,0.788
2332,4,0.2,-1.4345689704786577,-0.6118368665281442,-0.8227321039505137,0.808
2333,4,0.2,-1.437248276888976,-0.6124046788128026,-0.8248435980761735,0.798
2334,4,0.2,-1.437418491318477,-0.6117370954092196,-0.8256813959092574,0.788
2335,4,0.2,-1.4369146453099542,-0.6123477047922445,-0.8245669405177097,0.77
2336,4,0.2,-1.4339773667262126,-0.6124847158203065,-0.821492650905906,0.76
2337,4,0.2,-1.4361324152118888,-0.611936346123777,-0.8241960690881119,0.788
2338,4,0.2,-1.438639451636005,-0.6129618236397779,-0.8256776279962272,0.754
2339,4,0.2,-1.4386693790987255,-0.6128614428696435,-0.8258079362290823,0.778
2340,4,0.2,-1.436993561147908,-0.6123756662919622,-0.8246178948559462,0.78
2341,4,0.2,-1.4380984608813108,-0.6128328392069885,-0.825265621674322,0.79
2342,4,0.2,-1.4367681223443174,-0.6121966796577708,-0.8245714426865466,0.806
2343,4,0.2,-1.4370492466464424,-0.611209829657598,-0.8258394169888443,0.78
2344,4,0.2,-1.4338336686292876,-0.6113907051455107,-0.822442963483777,0.792
2345,4,0.2,-1.4366799825083967,-0.6118413584390855,-0.8248386240693114,0.784
2346,4,0.2,-1.4344345398737979,-0.6115472743553612,-0.8228872655184366,0.772
2347,4,0.2,-1.4334098767437018,-0.6116537672860989,-0.8217561094576028,0.794
2348,4,0.2,-1.434592048814384,-0.6120507209684477,-0.8225413278459364,0.798
2349,4,0.2,-1.434414885008171,-0.6123709012012665,-0.8220439838069044,0.768
2350,4,0.2,-1.4323181889485754,-0.6114700417374278,-0.8208481472111478,0.81
2351,4,0.2,-1.4289482476763131,-0.6106378133977153,-0.8183104342785977,0.794
2352,4,0.2,-1.4312953886834863,-0.6107054448880972,-0.8205899437953887,0.784
2353,4,0.2,-1.4283841913985138,-0.6105449592088269,-0.8178392321896871,0.768
2354,4,0.2,-1.430668078546134,-0.6106139924959878,-0.8200540860501464,0.828
2355,4,0.2,-1.4300419176311634,-0.6104704943123235,-0.8195714233188398,0.818
2356,4,0.2,-1.4313793452283372,-0.6125970394834822,-0.818782305744855,0.772
2357,4,0.2,-1.4314213463219065,-0.6112581180335869,-0.8201632282883197,0.804
2358,4,0.2,-1.4318562950295064,-0.6120861697860881,-0.8197701252434183,0.814
2359,4,0.2,-1.4274137614502764,-0.611441563241121,-0.8159721982091557,0.796
2360,4,0.2,-1.4290383450486597,-0.6118059621537566,-0.8172323828949032,0.804
2361,4,0.2,-1.4321808094074595,-0.6124883714010196,-0.81969243800644,0.788
2362,4,0.2,-1.4318091828805453,-0.6134712303097403,-0.8183379525708049,0.762
2363,4,0.2,-1.4350176762175482,-0.6137288411484424,-0.8212888350691057,0.76
2364,4,0.2,-1.4333045921169592,-0.6134773389743304,-0.8198272531426287,0.792
2365,4,0.2,-1.433393770859218,-0.613193400737556,-0.820200370121662,0.792
2366,4,0.2,-1.4351604509517384,-0.6135480604447899,-0.8216123905069482,0.806
2367,4,0.2,-1.4303737865221768,-0.6127903023327009,-0.8175834841894759,0.796
2368,4,0.2,-1.4315910882117868,-0.6132074543956763,-0.8183836338161107,0.774
2369,4,0.2,-1.4302738451694277,-0.6133926353159388,-0.8168812098534887,0.786
2370,4,0.2,-1.4339391106839725,-0.6139628541419465,-0.8199762565420259,0.786
2371,4,0.2,-1.43186089494597,-0.6133725850531493,-0.8184883098928207,0.79
2372,4,0.2,-1.4342519803075997,-0.6129685176020725,-0.8212834627055273,0.804
2373,4,0.2,-1.4355845115285475,-0.6127425559368718,-0.8228419555916756,0.772
2374,4,0.2,-1.4371947478310882,-0.6120843310246951,-0.8251104168063932,0.802
2375,4,0.2,-1.4366140572560937,-0.6122905088584396,-0.8243235483976541,0.792
2376,4,0.2,-1.4358998619637582,-0.6126103355440546,-0.8232895264197035,0.81
2377,4,0.2,-1.439484276463044,-0.6133184894908884,-0.8261657869721557,0.82
2378,4,0.2,-1.4354243494911898,-0.6130421478558158,-0.8223822016353738,0.798
2379,4,0.2,-1.435572441664351,-0.6123980201561913,-0.8231744215081597,0.776
2380,4,0.2,-1.4357678156693445,-0.6131159615099165,-0.8226518541594279,0.786
2381,4,0.2,-1.4390143496718892,-0.6132303058881403,-0.8257840437837489,0.766
2382,4,0.2,-1.4420100483981348,-0.6149464917688282,-0.8270635566293065,0.78
2383,4,0.2,-1.4407987921018768,-0.6124271878332752,-0.8283716042686017,0.776
2384,4,0.2,-1.4389129931855482,-0.6120422058950077,-0.8268707872905409,0.784
2385,4,0.2,-1.4375305651796766,-0.6124867003481239,-0.8250438648315527,0.762
2386,4,0.2,-1.4401446179729485,-0.611847304494034,-0.8282973134789147,0.772
2387,4,0.2,-1.4384719424220112,-0.611134849722211,-0.8273370926998,0.804
2388,4,0.2,-1.438735363530166,-0.6105079462354579,-0.8282274172947084,0.802
2389,4,0.2,-1.4383307264595269,-0.6108750023639223,-0.8274557240956045,0.776
2390,4,0.2,-1.436480193036406,-0.6099513984380419,-0.8265287945983643,0.79
2391,4,0.2,-1.4377689926153407,-0.6101848967171972,-0.8275840958981432,0.792
2392,4,0.2,-1.4377130452409463,-0.6107299682820053,-0.8269830769589409,0.788
2393,4,0.2,-1.4351931504003896,-0.6114579683224113,-0.8237351820779786,0.788
2394,4,0.2,-1.4334727146257191,-0.609526818419612,-0.8239458962061071,0.758
2395,4,0.2,-1.4303184415953056,-0.6103872943303296,-0.819931147264976,0.784
2396,4,0.2,-1.4315666128519788,-0.6096038515646766,-0.821962761287302,0.8
2397,4,0.2,-1.4316552341412117,-0.6101796859408425,-0.821475548200369,0.794
2398,4,0.2,-1.432450952938773,-0.6106722648064322,-0.8217786881323407,0.794
2399,4,0.2,-1.4308566325448855,-0.6109618700707274,-0.8198947624741582,0.77
2400,4,0.2,-1.431359507188169,-0.6109391106136036,-0.8204203965745656,0.76
2401,4,0.2,-1.43145506050526,-0.6108162608162854,-0.8206387996889746,0.756
2402,4,0.2,-1.4319882312514354,-0.6120681839789563,-0.819920047272479,0.8
2403,4,0.2,-1.4357124584270582,-0.6119728858289641,-0.823739572598094,0.766
2404,4,0.2,-1.436324664323879,-0.6114710858449166,-0.8248535784789621,0.81
2405,4,0.2,-1.4377563875822508,-0.6116228587972425,-0.8261335287850083,0.818
2406,4,0.2,-1.4390293290711649,-0.6119383239861652,-0.8270910050849998,0.814
2407,4,0.2,-1.4387758759930498,-0.61258550907888,-0.8261903669141696,0.776
2408,4,0.2,-1.438046047635872,-0.611626575412067,-0.8264194722238051,0.774
2409,4,0.2,-1.4390732657121599,-0.6119753243730949,-0.827097941339065,0.784
2410,4,0.2,-1.4415462072092415,-0.6114518722887929,-0.830094334920449,0.756
2411,4,0.2,-1.4398969130969308,-0.6121213971851102,-0.8277755159118207,0.808
2412,4,0.2,-1.4382774814244217,-0.6125211100041706,-0.8257563714202512,0.792
2413,4,0.2,-1.4386580010764742,-0.6131380338377534,-0.8255199672387207,0.79
2414,4,0.2,-1.440000070998492,-0.6122252968265446,-0.8277747741719474,0.782
2415,4,0.2,-1.4383992158879577,-0.6113393940457345,-0.8270598218422233,0.788
2416,4,0.2,-1.4378028394018065,-0.6113505224916743,-0.8264523169101323,0.794
2417,4,0.2,-1.4369534123863974,-0.611468863164102,-0.8254845492222951,0.76
2418,4,0.2,-1.4340516284901224,-0.6119933737317164,-0.8220582547584061,0.778
2419,4,0.2,-1.4341965358171813,-0.6111752250856295,-0.8230213107315518,0.782
2420,4,0.2,-1.4347248070421126,-0.6104981858294577,-0.8242266212126549,0.762
2421,4,0.2,-1.4335579899548252,-0.6093214961626923,-0.8242364937921329,0.766
2422,4,0.2,-1.4334374668288559,-0.6087938051723788,-0.824643661656477,0.774
2423,4,0.2,-1.432356055538636,-0.6080540125615919,-0.8243020429770445,0.802
2424,4,0.2,-1.429564080676795,-0.6083701039187992,-0.821193976757996,0.788
2425,4,0.2,-1.4278383833373045,-0.609098496793052,-0.8187398865442523,0.8
2426,4,0.2,-1.4275193215463384,-0.6090679157446901,-0.8184514058016482,0.776
2427,4,0.2,-1.4290963363354854,-0.6095610308950586,-0.8195353054404267,0.798
2428,4,0.2,-1.4288731152808791,-0.6089031654732329,-0.8199699498076461,0.784
2429,4,0.2,-1.4263948640581083,-0.6086581835638295,-0.817736680494279,0.8
2430,4,0.2,-1.4239721938947545,-0.6096411994492553,-0.8143309944454995,0.814
2431,4,0.2,-1.4246887583068197,-0.6095632344437537,-0.8151255238630659,0.78
2432,4,0.2,-1.4315100385258548,-0.6091713835533967,-0.8223386549724583,0.808
2433,4,0.2,-1.425236259618299,-0.6089203291876366,-0.8163159304306625,0.782
2434,4,0.2,-1.4333426279918076,-0.6091200661202949,-0.8242225618715127,0.802
2435,4,0.2,-1.435994591730923,-0.6093578921522115,-0.826636699578711,0.796
2436,4,0.2,-1.4338799087693646,-0.6089681540930105,-0.824911754676354,0.816
2437,4,0.2,-1.4355896181234515,-0.6092201461499889,-0.8263694719734627,0.796
2438,4,0.2,-1.434688602887337,-0.6090614797497683,-0.8256271231375687,0.778
2439,4,0.2,-1.4359629016438635,-0.6104958068355872,-0.8254670948082763,0.804
2440,4,0.2,-1.4289567301001742,-0.6098705414089529,-0.8190861886912212,0.79
2441,4,0.2,-1.4349065410688864,-0.6102804612735011,-0.824626079795385,0.78
2442,4,0.2,-1.4327040743890938,-0.6094512889530332,-0.8232527854360603,0.798
2443,4,0.2,-1.4333572234268035,-0.6094655403105282,-0.8238916831162753,0.76
2444,4,0.2,-1.430572559042136,-0.609288927339708,-0.8212836317024281,0.79
2445,4,0.2,-1.4295064109847928,-0.6094824583501098,-0.8200239526346831,0.764
2446,4,0.2,-1.43256654943473,-0.6094332325566059,-0.8231333168781239,0.804
2447,4,0.2,-1.4321325247822114,-0.6103285686751933,-0.8218039561070184,0.806
2448,4,0.2,-1.4340624467227336,-0.6105419373000008,-0.8235205094227326,0.802
2449,4,0.2,-1.435612624386505,-0.6104276451977731,-0.8251849791887319,0.754
2450,4,0.2,-1.4344611927264417,-0.6102923491983678,-0.8241688435280738,0.774
2451,4,0.2,-1.4358327455265139,-0.610527416352804,-0.8253053291737098,0.796
2452,4,0.2,-1.4343054830685846,-0.6113249507643699,-0.8229805323042148,0.806
2453,4,0.2,-1.4323250209426979,-0.6117597228885803,-0.8205652980541176,0.808
2454,4,0.2,-1.4322350068835752,-0.6120058502778061,-0.820229156605769,0.774
2455,4,0.2,-1.4338164006088159,-0.6124134864453044,-0.8214029141635117,0.818
2456,4,0.2,-1.4315110398576203,-0.6102413831639044,-0.821269656693716,0.808
2457,4,0.2,-1.4296978660912492,-0.6089711557438159,-0.8207267103474334,0.794
2458,4,0.2,-1.4321120847403406,-0.6097906330291671,-0.8223214517111735,0.804
2459,4,0.2,-1.431548379168302,-0.6081267734090257,-0.8234216057592765,0.796
2460,4,0.2,-1.4311160495628878,-0.6083435005597762,-0.8227725490031117,0.8
2461,4,0.2,-1.4312296071817767,-0.6076071080674268,-0.8236224991143503,0.79
2462,4,0.2,-1.4311497258307668,-0.6080172986137938,-0.823132427216973,0.792
2463,4,0.2,-1.4314125847339618,-0.6086644341856717,-0.8227481505482903,0.796
2464,4,0.2,-1.4325505556691551,-0.6084915557797401,-0.8240589998894149,0.792
2465,4,0.2,-1.4355062132116423,-0.6093395306939609,-0.8261666825176812,0.752
2466,4,0.2,-1.4368306087369436,-0.6103543006417912,-0.8264763080951523,0.772
2467,4,0.2,-1.4366662614133876,-0.6105605286877526,-0.8261057327256351,0.75
2468,4,0.2,-1.4365683732052736,-0.6107491481096353,-0.8258192250956383,0.78
2469,4,0.2,-1.436003392295839,-0.6106033771127722,-0.8254000151830668,0.798
2470,4,0.2,-1.4354808462226851,-0.6108794818768676,-0.8246013643458177,0.786
2471,4,0.2,-1.4334495043724136,-0.6101691319198097,-0.8232803724526039,0.808
2472,4,0.2,-1.4338435978225859,-0.6107512717414616,-0.8230923260811241,0.802
2473,4,0.2,-1.4324685713127598,-0.6101969490245612,-0.8222716222881986,0.766
2474,4,0.2,-1.4308384133955752,-0.6097739587217071,-0.8210644546738679,0.788
2475,4,0.2,-1.4279768392943955,-0.6095881294015548,-0.8183887098928406,0.808
2476,4,0.2,-1.4277959970265657,-0.6092639150739713,-0.8185320819525941,0.79
2477,4,0.2,-1.4297795472274617,-0.6160391657376276,-0.8137403814898342,0.84
2478,4,0.2,-1.4334136786260514,-0.6143458661615863,-0.819067812464465,0.826
2479,4,0.2,-1.432095087702162,-0.610928194396302,-0.8211668933058603,0.788
2480,4,0.2,-1.4346376650751305,-0.6122516136615979,-0.8223860514135326,0.816
2481,4,0.2,-1.430094566663262,-0.611222231464741,-0.818872335198521,0.826
2482,4,0.2,-1.4319129427718633,-0.6109189320348424,-0.8209940107370209,0.804
2483,4,0.2,-1.4309632663218075,-0.6107603221419007,-0.8202029441799068,0.752
2484,4,0.2,-1.4321119439234313,-0.6098486665515144,-0.8222632773719166,0.794
2485,4,0.2,-1.432512833810985,-0.6101179228714302,-0.8223949109395545,0.796
2486,4,0.2,-1.4302112291579905,-0.6087239384290417,-0.8214872907289485,0.792
2487,4,0.2,-1.4312714617097808,-0.6093899439167737,-0.8218815177930071,0.81
2488,4,0.2,-1.434342854845086,-0.6096534631320812,-0.824689391713005,0.746
2489,4,0.2,-1.4325634054022602,-0.6092251892549402,-0.82333821614732,0.768
2490,4,0.2,-1.4318659177939441,-0.6089212953163833,-0.8229446224775608,0.806
2491,4,0.2,-1.427859321853136,-0.6089413013074952,-0.8189180205456409,0.782
2492,4,0.2,-1.4284611069455204,-0.6091967828043607,-0.8192643241411595,0.772
2493,4,0.2,-1.430115702841461,-0.6096795261614052,-0.820436176680056,0.796
2494,4,0.2,-1.4298092136810734,-0.6106909409540058,-0.8191182727270675,0.78
2495,4,0.2,-1.42867278796648,-0.6103995039440514,-0.8182732840224285,0.764
2496,4,0.2,-1.429434280952409,-0.6104230679981743,-0.8190112129542344,0.814
2497,4,0.2,-1.430439738978088,-0.6103056615693627,-0.8201340774087252,0.8
2498,4,0.2,-1.4338123411379764,-0.6096947706258506,-0.8241175705121256,0.796
2499,4,0.2,-1.435045297485342,-0.6089581052445274,-0.8260871922408145,0.812
2500,4,0.2,-1.4357037963587151,-0.6096948786854361,-0.826008917673279,0.804
2501,4,0.2,-1.435278572881972,-0.610216036703744,-0.8250625361782279,0.786
2502,4,0.2,-1.4325893110464007,-0.6094316893811326,-0.8231576216652681,0.792
2503,4,0.2,-1.4308675183899122,-0.6093969138584355,-0.8214706045314766,0.814
2504,4,0.2,-1.4342917025496782,-0.6104349999167058,-0.8238567026329724,0.792
2505,4,0.2,-1.4348757588040897,-0.6103411227873019,-0.8245346360167878,0.778
2506,4,0.2,-1.4332032053106711,-0.6094838794109391,-0.823719325899732,0.772
2507,4,0.2,-1.4337509819016425,-0.6098568098858443,-0.8238941720157983,0.766
2508,4,0.2,-1.434537776346231,-0.6092316405096926,-0.8253061358365383,0.754
2509,4,0.2,-1.435254226180508,-0.6085831650221583,-0.8266710611583497,0.802
2510,4,0.2,-1.4348475902356048,-0.6090757600263865,-0.8257718302092184,0.81
2511,4,0.2,-1.4369813458310567,-0.6091438450737313,-0.8278375007573255,0.808
2512,4,0.2,-1.4362454266599876,-0.6087894425422791,-0.8274559841177086,0.776
2513,4,0.2,-1.4352680052260758,-0.6075131321801526,-0.8277548730459232,0.822
2514,4,0.2,-1.4371757767346993,-0.6086952270574499,-0.8284805496772492,0.814
2515,4,0.2,-1.4368178692081124,-0.6077013809858649,-0.8291164882222474,0.806
2516,4,0.2,-1.4379563026788786,-0.6083501402034072,-0.8296061624754714,0.792
2517,4,0.2,-1.4347458847534715,-0.6082332083294222,-0.8265126764240492,0.78
2518,4,0.2,-1.4342819284653765,-0.6090062635298368,-0.8252756649355397,0.772
2519,4,0.2,-1.4315509874161905,-0.6081091909015639,-0.8234417965146266,0.806
2520,4,0.2,-1.4306049840472401,-0.6085226080716134,-0.8220823759756267,0.806
2521,4,0.2,-1.4286845695941948,-0.608063388134467,-0.820621181459728,0.836
2522,4,0.2,-1.4299358239248063,-0.6074572668184697,-0.8224785571063367,0.778
2523,4,0.2,-1.4298746127561544,-0.6078814291699897,-0.8219931835861647,0.764
2524,4,0.2,-1.4279205600781992,-0.6097646278853935,-0.8181559321928057,0.802
2525,4,0.2,-1.4279663467812216,-0.6095961473985697,-0.818370199382652,0.802
2526,4,0.2,-1.4288955648771535,-0.6095228063996413,-0.8193727584775122,0.788
2527,4,0.2,-1.4292752630316672,-0.6090967388436804,-0.820178524187987,0.8
2528,4,0.2,-1.4307862109419407,-0.6088803310503488,-0.8219058798915918,0.804
2529,4,0.2,-1.4316963056549485,-0.6086758352285375,-0.823020470426411,0.762
2530,4,0.2,-1.430409475358012,-0.6090858540289493,-0.8213236213290628,0.772
2531,4,0.2,-1.4288185713490904,-0.6084790428492797,-0.8203395284998105,0.772
2532,4,0.2,-1.4270591963026207,-0.607686580776563,-0.8193726155260577,0.784
2533,4,0.2,-1.4264943010324365,-0.6088161696828217,-0.8176781313496146,0.756
2534,4,0.2,-1.4279891654884354,-0.6076681712331338,-0.8203209942553016,0.786
2535,4,0.2,-1.431655545386713,-0.60767655543446,-0.8239789899522532,0.804
2536,4,0.2,-1.4306250866368257,-0.6074316297127778,-0.8231934569240481,0.778
2537,4,0.2,-1.4304252844556322,-0.607864859966777,-0.8225604244888555,0.792
2538,4,0.2,-1.4313534068463265,-0.6077596723524273,-0.8235937344938995,0.774
2539,4,0.2,-1.431208001017746,-0.6071241432787426,-0.8240838577390035,0.756
2540,4,0.2,-1.4294656317602443,-0.6066454638175007,-0.8228201679427439,0.786
2541,4,0.2,-1.4316147028615522,-0.6078431440597929,-0.8237715588017591,0.806
2542,4,0.2,-1.4324674707329574,-0.607885588534982,-0.8245818821979756,0.816
2543,4,0.2,-1.4307779226414354,-0.6074570736335393,-0.823320849007896,0.784
2544,4,0.2,-1.4336354085592862,-0.6084795661304586,-0.8251558424288276,0.792
2545,4,0.2,-1.4346558157634317,-0.6087942304929707,-0.8258615852704612,0.8
2546,4,0.2,-1.43338965718532,-0.6082521755715578,-0.8251374816137622,0.798
2547,4,0.2,-1.432747557165171,-0.607682333002745,-0.8250652241624261,0.774
2548,4,0.2,-1.434908810915276,-0.6082612050019865,-0.8266476059132892,0.794
2549,4,0.2,-1.433427495867555,-0.6070068367224833,-0.8264206591450718,0.782
2550,4,0.2,-1.4343070910293618,-0.6069289777246059,-0.8273781133047559,0.81
2551,4,0.2,-1.435092501306508,-0.6072095020679481,-0.8278829992385599,0.794
2552,4,0.2,-1.4353317310068914,-0.6066122187335843,-0.8287195122733069,0.78
2553,4,0.2,-1.435552812266686,-0.6082413171220767,-0.8273114951446092,0.784
2554,4,0.2,-1.4119657825403116,-0.605268060393147,-0.8066977221471643,0.764
2555,4,0.2,-1.4306623521923436,-0.6052770998419194,-0.8253852523504243,0.77
2556,4,0.2,-1.4304213083014727,-0.606577347771095,-0.8238439605303777,0.788
2557,4,0.2,-1.4279727438109684,-0.6055833052164681,-0.8223894385945004,0.802
2558,4,0.2,-1.4293278513450591,-0.6053306377503477,-0.8239972135947115,0.81
